user_id,target_id
12590,929
13233,929
13516,929
14039,929
14159,929
15052,929
17868,929
104402,929
104981,929
104992,929
104996,929
105053,929
105242,929
105398,929
105416,929
105943,929
106143,929
106172,929
106180,929
106192,929
106194,929
106286,929
106560,929
106575,929
106581,929
106597,929
106607,929
106886,929
108256,929
108970,929
108978,929
108985,929
109272,929
109280,929
109624,929
110875,929
330386,929
343986,929
344283,929
344480,929
353237,929
353821,929
353941,929
354303,929
354521,929
357810,929
358651,929
34378,930
34412,930
34414,930
34450,930
34467,930
34483,930
11061,931
11547,931
11730,931
66746,931
127811,931
127953,931
128777,931
164840,931
165051,931
229935,931
229969,931
230125,931
230307,931
230542,931
230682,931
230908,931
231185,931
239349,931
241575,931
317508,931
317602,931
355944,931
376932,931
377103,931
377200,931
11245,932
11303,932
11384,932
11496,932
12059,932
89288,932
89309,932
89312,932
89317,932
89331,932
122375,932
264052,932
264631,932
264654,932
264668,932
264700,932
264724,932
264751,932
11408,933
13065,933
11584,934
22755,934
103543,934
103583,934
226148,934
217590,935
218753,935
219260,935
353464,935
353727,935
353885,935
11108,936
11418,936
11576,936
11958,936
12164,936
12484,936
263792,936
290374,936
290634,936
290955,936
293520,936
44263,937
44469,937
44826,937
44984,937
45283,937
202080,937
202318,937
202409,937
202728,937
202766,937
403523,937
403542,937
403559,937
403605,937
403812,937
403853,937
403870,937
404465,937
405023,937
11782,938
11525,939
11656,939
14857,940
15183,940
15337,940
15721,940
16318,940
277921,940
296577,940
344417,940
12029,941
12203,941
16224,941
40187,941
11235,942
16881,942
148117,942
11270,943
11483,943
11640,944
12036,944
70140,945
70197,945
11608,946
11829,946
12454,946
11884,947
11901,947
57400,947
57424,947
57536,947
57550,947
57606,947
57764,947
57770,947
65906,947
66008,947
66153,947
66344,947
66610,947
123214,947
123344,947
123729,947
124023,947
124025,947
11810,950
128975,950
387707,950
11767,951
11985,951
12152,951
12260,951
74694,951
79154,951
231158,951
310850,951
11667,952
11892,952
12549,952
12969,952
14062,952
19110,952
19121,952
19148,952
19155,952
19204,952
123239,952
123655,952
133533,952
133661,952
133798,952
134293,952
134526,952
134659,952
134732,952
134775,952
134796,952
134990,952
247768,952
247917,952
247970,952
260399,952
260449,952
260458,952
260477,952
260484,952
260563,952
260723,952
260728,952
329439,952
329500,952
329549,952
329698,952
329712,952
329715,952
329723,952
329849,952
329903,952
330011,952
330014,952
370271,952
370292,952
370434,952
370467,952
370526,952
370788,952
383868,952
384222,952
384849,952
191943,953
192470,953
192618,953
192820,953
192826,953
192840,953
192850,953
192857,953
192993,953
193048,953
193258,953
288729,953
288797,953
288799,953
288809,953
292238,953
292402,953
292859,953
293235,953
293532,953
293555,953
293936,953
11445,954
11896,955
12517,955
13112,955
13420,955
14532,955
11461,956
109626,956
188201,956
188443,956
188594,956
188735,956
188953,956
189141,956
401576,956
409694,956
11830,957
45473,957
93104,957
237366,957
371361,957
392560,957
403789,957
14603,958
14615,958
37961,958
37970,958
37974,958
37980,958
38338,958
38536,958
39061,958
213874,958
214066,958
214330,958
214865,958
215364,958
215746,958
215998,958
216326,958
216344,958
216636,958
217244,958
217303,958
217310,958
217645,958
217651,958
28064,959
28210,959
28310,959
28318,959
38244,959
38270,959
13376,960
13673,960
14120,960
12651,961
14799,962
273269,962
11925,963
12118,963
12565,963
12254,964
12926,964
15626,964
15952,964
16382,964
17957,964
85321,964
85486,964
85503,964
88785,964
88882,964
88906,964
88969,964
89053,964
89213,964
89395,964
89411,964
229730,964
229853,964
230524,964
239044,964
239058,964
239104,964
239165,964
239540,964
239618,964
239640,964
329514,964
329576,964
329595,964
338382,964
338395,964
338487,964
338501,964
338543,964
338544,964
338596,964
338618,964
338709,964
338831,964
11613,965
11879,965
12298,965
12588,965
13074,965
16902,965
16913,965
32713,965
33055,965
33172,965
33177,965
33187,965
33255,965
33279,965
34038,965
34058,965
54064,965
95316,965
95324,965
95412,965
95421,965
95449,965
95510,965
95526,965
125138,965
125145,965
197850,965
197874,965
197898,965
197927,965
197959,965
198044,965
199001,965
199010,965
203572,965
203635,965
203695,965
203697,965
203733,965
203782,965
203898,965
203984,965
204000,965
204011,965
204017,965
204025,965
204037,965
204045,965
204051,965
204055,965
204056,965
204094,965
209230,965
209240,965
261478,965
261594,965
262150,965
297014,965
297039,965
297094,965
297097,965
297120,965
340513,965
340517,965
344028,965
344050,965
11595,967
73470,967
73707,967
13845,968
11689,969
12259,969
13071,969
13260,969
13276,969
13611,969
13703,969
14274,969
84584,969
84840,969
85112,969
85466,969
85570,969
216961,969
217211,969
217521,969
217888,969
218319,969
218850,969
219242,969
290427,969
290470,969
294439,969
294940,969
295681,969
296073,969
296403,969
296572,969
392813,969
393006,969
393186,969
394088,969
394549,969
395713,969
60168,970
62609,970
66921,970
71222,970
148795,970
161926,970
276694,970
291418,970
292140,970
12285,971
12600,971
13056,971
14095,971
14235,971
14496,971
14976,971
323540,971
323563,971
323584,971
323597,971
339770,971
340028,971
340315,971
12017,972
12050,972
12981,972
29837,972
30803,972
31051,972
31461,972
170027,972
12322,973
104342,975
173082,975
230082,975
230333,975
230356,975
230519,975
292842,975
301492,975
400112,975
219899,976
273669,976
13500,977
15363,978
15629,978
17143,978
17473,978
18760,978
65806,981
12331,982
47338,982
173494,982
43159,983
11894,984
11904,984
11954,984
12009,984
12142,984
12596,984
14659,984
16131,984
131273,984
131487,984
131532,984
131732,984
132055,984
132102,984
132228,984
170026,984
170527,984
171258,984
171827,984
228637,984
229055,984
229143,984
229341,984
230603,984
231243,984
231519,984
238712,984
238721,984
239514,984
240123,984
293817,984
294584,984
295037,984
310637,984
310752,984
311034,984
311817,984
312385,984
331934,984
332319,984
332647,984
333097,984
27470,985
29878,985
30330,985
30554,985
30995,985
116705,985
116888,985
117050,985
117427,985
117433,985
117440,985
117483,985
117534,985
117796,985
121500,985
121750,985
183042,985
304182,985
304331,985
304794,985
305972,985
306092,985
306132,985
307567,985
307851,985
307865,985
307893,985
307944,985
11929,986
12234,990
12991,990
13217,990
13238,990
13784,990
13792,990
13812,990
13951,990
88981,990
89096,990
89241,990
89424,990
89480,990
135835,990
12277,991
12495,991
13045,991
13312,991
14008,991
14051,991
14145,991
93581,992
93933,992
12288,993
12294,993
12300,993
12337,993
12350,993
12783,993
13178,993
13204,993
13801,993
14112,993
14136,993
14869,993
107583,993
107779,993
108081,993
108569,993
108730,993
228458,993
228473,993
228755,993
228948,993
230990,993
231284,993
231495,993
231514,993
231577,993
12510,995
12685,995
13162,995
13536,995
14028,995
12273,996
122209,996
122211,996
122239,996
122240,996
124958,996
33848,997
12137,998
12217,998
12586,998
12824,998
12828,998
12840,998
12844,998
13095,998
39606,998
232897,998
233097,998
233523,998
233628,998
369176,999
14694,1000
249308,1000
12121,1001
13799,1001
14574,1001
15701,1001
20331,1001
20417,1001
20636,1001
20724,1001
20890,1001
24809,1001
88732,1001
89724,1001
89860,1001
90041,1001
90263,1001
90367,1001
90710,1001
90750,1001
91313,1001
91346,1001
99928,1001
100780,1001
100803,1001
100999,1001
146079,1001
231801,1001
237395,1001
237442,1001
237516,1001
237584,1001
237625,1001
237661,1001
237749,1001
237829,1001
237945,1001
238083,1001
238092,1001
346161,1001
346320,1001
346350,1001
346412,1001
346530,1001
347225,1001
347400,1001
347518,1001
12446,1002
13581,1002
14258,1002
14494,1002
14805,1002
14813,1002
15527,1002
89900,1002
90060,1002
90279,1002
90282,1002
90287,1002
90568,1002
90601,1002
90728,1002
184236,1002
184474,1002
185956,1002
202918,1002
202934,1002
202969,1002
203017,1002
203065,1002
203078,1002
203089,1002
203091,1002
203110,1002
203151,1002
203189,1002
203199,1002
203215,1002
203237,1002
203248,1002
203314,1002
203328,1002
203381,1002
203397,1002
203403,1002
203430,1002
203453,1002
203475,1002
203500,1002
203516,1002
205729,1002
206314,1002
259170,1002
259387,1002
260023,1002
260039,1002
260217,1002
260351,1002
260442,1002
260665,1002
260706,1002
260809,1002
261002,1002
261005,1002
261166,1002
261172,1002
261282,1002
261405,1002
290378,1002
290406,1002
290482,1002
290815,1002
290887,1002
290905,1002
291189,1002
291209,1002
291582,1002
291884,1002
294202,1002
299546,1002
299815,1002
300028,1002
129734,1004
16490,1005
53529,1005
109996,1005
110849,1005
115115,1005
188192,1005
344166,1005
349019,1005
355050,1005
386463,1005
13136,1006
19054,1006
41702,1006
122859,1006
152084,1006
161553,1006
161554,1006
162115,1006
163298,1006
170352,1006
203712,1006
212041,1006
234772,1006
282039,1006
282133,1006
282797,1006
283794,1006
284347,1006
399185,1006
409887,1006
12603,1007
12831,1007
13316,1007
13686,1007
14220,1007
12190,1008
12389,1008
12431,1008
12537,1008
12598,1009
12841,1009
13282,1009
13641,1009
14161,1009
12667,1011
14923,1011
15716,1011
18379,1011
18749,1011
46746,1011
46938,1011
47090,1011
47234,1011
47287,1011
92774,1011
93653,1011
93660,1011
94379,1011
95156,1011
95281,1011
95591,1011
109289,1011
109383,1011
188509,1011
188600,1011
188746,1011
188821,1011
188857,1011
188932,1011
189312,1011
189369,1011
189429,1011
189476,1011
289914,1011
291619,1011
292197,1011
404916,1011
405489,1011
406034,1011
18570,1012
24418,1012
24572,1012
25043,1012
25252,1012
25402,1012
25519,1012
125239,1012
125304,1012
125413,1012
125648,1012
125695,1012
283111,1012
286615,1012
286745,1012
286908,1012
287058,1012
287304,1012
12242,1013
118450,1013
118792,1013
119086,1013
120673,1013
13130,1014
159987,1014
183583,1014
183656,1014
12334,1015
12379,1015
13183,1015
13202,1015
13261,1015
29052,1015
29623,1015
29872,1015
30242,1015
30575,1015
226038,1016
229296,1016
238473,1016
351034,1016
363012,1016
363454,1016
365459,1016
368171,1016
12620,1017
17058,1017
17527,1017
17740,1017
18056,1017
100483,1017
100611,1017
100620,1017
233737,1017
12966,1018
13338,1018
13726,1018
63200,1018
63211,1018
65173,1018
65205,1018
65362,1018
65408,1018
65564,1018
67103,1018
121904,1018
121960,1018
122121,1018
122687,1018
80025,1020
80370,1020
170658,1020
232453,1020
325969,1020
404505,1020
12678,1021
12928,1021
13352,1021
13719,1021
14244,1021
90430,1021
90572,1021
90725,1021
91374,1021
342348,1021
342542,1021
343021,1021
344702,1021
12953,1022
13163,1022
13974,1022
14521,1022
15497,1022
104859,1022
104960,1022
106088,1022
106109,1022
106320,1022
106851,1022
107196,1022
116797,1022
195039,1022
195420,1022
195643,1022
195777,1022
195786,1022
195793,1022
195798,1022
196026,1022
196036,1022
196506,1022
196758,1022
12805,1023
13135,1023
13771,1023
14399,1023
15066,1023
12913,1024
13347,1024
31803,1024
32456,1024
61475,1024
61983,1024
62035,1024
62254,1024
77716,1024
86224,1024
155506,1024
170852,1024
171210,1024
171769,1024
353852,1024
354673,1024
355111,1024
67826,1025
67913,1025
68058,1025
68083,1025
68177,1025
159822,1025
159994,1025
160174,1025
160792,1025
161229,1025
260929,1025
260931,1025
261489,1025
261562,1025
261916,1025
262178,1025
263045,1025
263428,1025
12629,1026
12637,1026
17479,1026
17602,1026
23233,1026
23247,1026
29230,1026
30250,1026
47928,1026
47930,1026
47981,1026
48055,1026
48121,1026
48184,1026
49705,1026
49803,1026
49940,1026
49988,1026
95099,1026
95494,1026
162609,1026
192137,1026
192248,1026
193711,1026
193928,1026
193961,1026
194217,1026
194337,1026
196151,1026
196162,1026
196171,1026
196178,1026
196214,1026
196645,1026
196735,1026
197337,1026
197448,1026
197582,1026
197738,1026
316873,1026
319196,1026
319379,1026
319590,1026
319596,1026
319655,1026
319677,1026
319832,1026
320048,1026
320062,1026
320066,1026
320266,1026
321055,1026
17794,1027
67440,1027
67604,1027
154362,1027
154472,1027
154496,1027
154750,1027
154981,1027
196729,1027
196851,1027
255778,1027
256004,1027
256010,1027
256075,1027
373853,1027
374317,1027
374576,1027
374634,1027
374636,1027
374677,1027
374684,1027
374688,1027
374692,1027
374695,1027
376541,1027
377017,1027
377254,1027
381000,1027
12616,1029
12947,1029
28205,1029
96109,1029
123593,1029
184025,1029
186821,1029
12864,1030
13175,1030
13476,1030
13961,1030
14336,1030
15586,1030
249615,1030
249933,1030
250310,1030
250901,1030
251090,1030
93951,1031
94099,1031
94139,1031
94607,1031
95207,1031
95429,1031
95599,1031
95717,1031
95795,1031
101011,1031
101259,1031
101521,1031
397511,1031
397724,1031
398403,1031
398610,1031
399361,1031
399590,1031
402586,1031
402669,1031
403205,1031
403598,1031
403885,1031
404149,1031
404502,1031
404833,1031
405227,1031
405354,1031
405364,1031
405555,1031
406108,1031
406697,1031
407310,1031
65521,1033
65617,1033
65861,1033
65946,1033
66112,1033
161745,1033
161848,1033
161952,1033
162149,1033
162482,1033
162519,1033
162649,1033
340682,1033
340855,1033
341029,1033
341335,1033
341341,1033
341407,1033
341420,1033
341426,1033
341447,1033
341585,1033
342089,1033
342111,1033
342768,1033
12847,1034
13088,1034
13779,1034
172756,1035
12775,1036
12954,1036
13006,1036
13108,1036
13156,1036
13400,1036
13504,1036
13549,1036
13606,1036
13657,1036
13697,1036
13807,1036
14641,1036
15062,1036
15832,1036
112544,1036
112733,1036
113036,1036
113515,1036
113671,1036
198544,1036
198850,1036
199134,1036
199576,1036
199637,1036
199700,1036
199831,1036
199992,1036
200072,1036
200163,1036
309533,1036
309874,1036
310174,1036
310530,1036
310819,1036
311112,1036
404986,1036
405311,1036
405527,1036
406022,1036
406778,1036
407716,1036
408009,1036
248448,1037
274506,1037
37683,1038
65161,1039
12735,1040
135774,1040
231358,1040
231467,1040
231675,1040
231718,1040
232519,1040
232720,1040
235646,1040
246794,1040
247464,1040
247488,1040
247810,1040
317582,1040
318799,1040
318911,1040
318999,1040
319121,1040
319371,1040
319384,1040
319585,1040
319807,1040
320043,1040
12877,1041
13118,1041
13672,1041
14488,1041
14646,1041
14674,1041
15458,1041
16288,1041
17761,1041
17826,1041
83072,1041
85939,1041
88600,1041
89033,1041
89368,1041
89371,1041
89435,1041
90952,1041
134269,1041
134882,1041
136094,1041
136451,1041
136456,1041
159889,1041
227495,1041
228042,1041
228048,1041
228052,1041
228054,1041
228056,1041
228058,1041
228060,1041
228064,1041
228068,1041
228663,1041
228752,1041
229580,1041
229788,1041
229801,1041
229813,1041
230531,1041
230536,1041
230539,1041
230545,1041
231093,1041
231203,1041
231653,1041
232699,1041
233281,1041
233444,1041
289323,1041
289619,1041
289664,1041
289991,1041
290701,1041
290719,1041
290730,1041
290925,1041
291409,1041
291430,1041
292416,1041
292421,1041
292906,1041
293798,1041
13267,1042
13493,1042
13561,1042
14149,1042
14575,1042
14653,1042
15029,1042
20518,1042
96674,1042
305755,1042
306574,1042
407232,1042
13153,1043
44669,1043
13785,1044
35537,1045
35601,1045
35606,1045
35608,1045
35610,1045
35831,1045
35931,1045
36105,1045
206199,1045
206329,1045
206524,1045
213168,1045
213345,1045
13119,1047
13145,1047
13293,1047
13559,1047
14680,1047
15015,1047
15869,1047
16306,1047
16925,1047
91148,1047
91606,1047
91959,1047
93030,1047
339580,1047
339858,1047
341818,1047
342110,1047
342927,1047
343359,1047
108179,1048
13404,1050
13795,1050
14777,1050
15328,1050
15912,1050
110948,1050
14215,1051
14549,1051
36662,1051
79609,1051
79775,1051
79866,1051
79978,1051
80807,1051
260891,1051
261032,1051
261216,1051
261397,1051
262617,1051
263664,1051
263859,1051
264274,1051
276631,1051
276794,1051
341662,1051
342008,1051
344833,1051
356228,1051
358139,1051
358663,1051
359396,1051
386067,1051
386321,1051
387100,1051
403063,1051
403374,1051
409674,1051
12872,1052
13372,1052
13503,1052
13885,1052
66782,1052
66849,1052
67014,1052
67234,1052
150052,1052
150065,1052
150375,1052
150411,1052
161638,1052
161756,1052
162085,1052
162546,1052
162929,1052
172515,1052
172718,1052
274784,1052
13255,1053
13470,1053
13633,1053
14199,1053
14803,1053
14988,1053
14993,1053
15512,1053
16226,1053
91637,1053
91978,1053
92477,1053
93329,1053
93772,1053
245713,1053
246127,1053
246344,1053
246346,1053
246502,1053
246600,1053
247147,1053
247466,1053
247603,1053
247619,1053
247624,1053
247632,1053
248176,1053
248528,1053
248745,1053
248937,1053
249137,1053
250834,1053
250851,1053
289904,1053
290836,1053
291213,1053
291514,1053
291642,1053
292025,1053
292523,1053
19343,1054
13962,1055
19231,1055
33465,1055
33580,1055
33621,1055
36612,1055
41578,1055
42033,1055
56641,1055
360002,1055
12984,1056
37116,1056
13301,1057
13543,1057
13964,1057
14285,1057
14582,1057
15294,1057
15756,1057
16008,1057
16106,1057
16207,1057
16444,1057
16448,1057
16606,1057
92737,1057
93031,1057
105751,1057
106162,1057
106856,1057
106950,1057
224821,1057
224831,1057
13328,1058
13870,1058
13877,1058
14097,1058
15059,1058
15508,1058
32230,1058
33015,1058
110292,1058
110448,1058
110639,1058
110959,1058
114714,1058
114723,1058
114726,1058
114924,1058
119205,1058
119448,1058
119471,1058
119474,1058
119546,1058
119779,1058
120016,1058
120087,1058
120089,1058
120117,1058
120135,1058
133411,1058
133415,1058
133418,1058
133420,1058
133525,1058
133727,1058
134102,1058
134396,1058
134417,1058
134599,1058
134656,1058
134680,1058
173897,1058
179837,1058
180661,1058
192337,1058
194052,1058
194199,1058
206713,1058
218538,1058
297853,1058
298039,1058
298108,1058
298529,1058
298604,1058
299186,1058
299307,1058
305390,1058
305578,1058
305582,1058
305587,1058
305637,1058
305656,1058
305679,1058
305686,1058
305689,1058
305720,1058
305730,1058
305741,1058
305760,1058
305762,1058
305768,1058
305774,1058
305791,1058
305795,1058
305797,1058
305800,1058
305803,1058
305806,1058
16222,1059
16855,1059
31960,1059
32494,1059
32513,1059
32519,1059
32634,1059
32835,1059
33355,1059
44694,1059
44698,1059
44991,1059
45408,1059
46926,1059
112895,1059
112897,1059
128312,1059
245381,1059
290027,1059
290449,1059
291621,1059
13589,1060
13918,1060
13929,1060
14891,1060
16012,1060
16773,1060
137116,1060
137316,1060
137635,1060
137909,1060
138519,1060
138723,1060
371008,1060
371024,1060
371303,1060
371938,1060
372142,1060
372163,1060
372358,1060
13510,1061
13528,1061
13836,1061
14010,1061
13114,1063
13225,1063
13357,1063
104750,1063
104891,1063
105322,1063
13675,1064
13939,1064
14718,1064
15134,1064
15820,1064
120645,1064
120648,1064
120650,1064
120655,1064
120664,1064
122879,1064
125153,1064
125283,1064
125475,1064
125512,1064
125515,1064
133795,1064
134350,1064
134575,1064
190153,1064
210009,1064
210066,1064
210315,1064
210596,1064
210606,1064
210902,1064
210908,1064
211015,1064
211028,1064
211031,1064
211044,1064
211231,1064
211486,1064
27518,1065
28701,1065
32698,1065
44586,1065
45721,1065
45903,1065
46303,1065
54592,1065
54955,1065
107060,1065
107205,1065
107393,1065
110265,1065
124415,1065
13555,1067
13830,1067
14665,1067
15122,1067
57255,1067
69811,1067
69844,1067
69856,1067
70120,1067
70958,1067
71155,1067
143993,1067
144007,1067
144309,1067
145486,1067
153984,1067
154049,1067
270111,1067
270236,1067
270240,1067
270244,1067
270328,1067
270461,1067
270487,1067
270659,1067
270900,1067
271469,1067
271610,1067
272122,1067
396127,1067
396362,1067
396489,1067
13523,1068
15944,1068
32825,1068
32827,1068
33189,1068
33425,1068
57861,1068
57913,1068
57915,1068
57920,1068
58086,1068
183176,1069
13839,1070
16213,1070
17092,1070
17775,1070
18260,1070
124964,1070
251319,1070
251501,1070
251773,1070
252121,1070
264651,1070
311606,1070
311839,1070
312394,1070
312669,1070
313280,1070
321444,1070
321637,1070
321864,1070
322897,1070
324316,1070
329407,1070
329554,1070
329721,1070
13762,1071
13773,1071
14854,1071
16939,1071
155122,1072
309704,1072
310288,1072
310464,1072
310840,1072
315502,1072
315831,1072
37910,1073
38424,1073
38508,1073
38749,1073
38762,1073
38768,1073
39281,1073
39499,1073
182222,1073
182339,1073
182364,1073
182507,1073
182700,1073
182911,1073
182937,1073
182954,1073
182995,1073
13816,1074
14058,1074
14882,1074
15410,1074
16073,1074
91492,1074
91778,1074
92426,1074
93400,1074
93673,1074
262764,1074
263661,1074
273860,1074
274021,1074
274477,1074
274760,1074
340108,1074
340497,1074
340712,1074
405302,1074
405695,1074
406400,1074
407223,1074
407229,1074
407244,1074
407268,1074
407351,1074
407389,1074
407427,1074
407468,1074
407904,1074
407913,1074
407928,1074
407935,1074
407938,1074
407942,1074
14288,1075
16378,1075
327440,1075
13354,1076
13949,1076
23931,1076
28498,1076
29409,1076
29421,1076
29498,1076
30442,1076
35405,1076
35409,1076
35413,1076
35422,1076
35575,1076
35951,1076
134582,1076
135248,1076
135322,1076
135979,1076
136915,1076
137253,1076
230574,1076
230733,1076
232601,1076
322070,1076
322313,1076
322661,1076
322794,1076
323220,1076
323222,1076
323394,1076
323578,1076
13989,1078
15083,1078
16567,1078
17168,1078
18363,1078
139350,1078
139571,1078
17515,1079
13947,1081
14240,1081
14944,1081
15791,1081
16653,1081
17035,1081
64845,1081
65159,1081
65286,1081
65507,1081
229292,1081
229405,1081
229584,1081
229698,1081
230157,1081
231280,1081
13886,1082
14463,1082
71784,1082
71798,1082
71860,1082
71910,1082
13649,1083
13742,1083
13873,1083
14385,1083
15055,1083
15157,1083
18185,1083
18207,1083
18283,1083
18674,1083
134484,1083
134811,1083
135015,1083
135045,1083
135224,1083
135291,1083
135760,1083
136120,1083
136670,1083
137205,1083
137547,1083
203260,1084
14096,1085
14405,1085
15128,1085
15571,1085
16202,1085
17034,1085
99061,1085
99065,1085
99219,1085
99453,1085
99955,1085
100064,1085
232767,1085
233213,1085
233429,1085
233748,1085
234660,1085
234664,1085
234666,1085
234669,1085
234672,1085
234683,1085
235052,1085
235079,1085
235534,1085
235779,1085
342364,1085
343073,1085
343078,1085
343103,1085
343117,1085
343366,1085
343369,1085
343392,1085
343764,1085
344064,1085
344126,1085
344364,1085
344673,1085
13883,1086
13888,1086
14295,1086
14590,1086
15551,1086
15638,1086
16152,1086
16259,1086
16320,1086
16371,1086
16510,1086
16876,1086
109145,1086
109492,1086
113434,1086
113458,1086
113480,1086
113491,1086
113649,1086
113778,1086
114049,1086
190159,1086
381194,1086
381307,1086
381524,1086
387300,1086
387515,1086
387793,1086
388125,1086
13924,1087
14180,1087
17080,1087
33063,1087
43841,1087
43846,1087
44120,1087
44829,1087
114059,1087
114820,1087
135629,1087
136590,1087
136707,1087
137917,1087
137929,1087
166367,1087
166414,1087
168457,1087
198208,1087
199309,1087
211981,1087
212225,1087
212242,1087
323979,1087
324070,1087
324269,1087
324487,1087
324740,1087
324927,1087
329094,1087
15464,1088
162905,1088
13956,1089
14600,1089
14642,1089
29296,1089
29652,1089
29931,1089
30304,1089
348503,1089
348582,1089
348738,1089
348817,1089
15051,1090
79318,1090
79320,1090
79322,1090
79326,1090
79331,1090
79414,1090
79470,1090
81654,1090
81859,1090
81936,1090
82034,1090
287464,1090
287584,1090
287792,1090
287880,1090
288036,1090
288141,1090
288279,1090
288334,1090
288425,1090
288519,1090
288747,1090
288762,1090
289096,1090
293547,1090
294066,1090
294132,1090
294803,1090
404989,1090
79600,1091
79661,1091
79804,1091
79891,1091
80157,1091
94055,1091
125191,1091
125394,1091
173958,1091
174054,1091
174143,1091
174172,1091
180450,1091
189575,1091
189651,1091
189883,1091
173692,1092
13574,1093
18755,1094
31206,1094
33945,1094
92210,1094
98925,1094
99070,1094
14305,1095
14595,1095
15233,1095
15239,1095
15246,1095
16930,1095
17221,1095
17672,1095
94324,1095
94637,1095
94857,1095
94862,1095
94866,1095
94873,1095
161244,1095
163821,1095
163871,1095
163884,1095
163893,1095
166533,1095
172707,1095
172925,1095
173143,1095
173388,1095
173479,1095
254474,1095
254726,1095
255989,1095
256401,1095
256531,1095
256869,1095
257101,1095
310457,1095
364581,1095
364672,1095
364716,1095
364722,1095
364727,1095
364730,1095
364735,1095
364896,1095
364899,1095
375190,1095
375208,1095
375262,1095
375273,1095
375306,1095
15291,1096
15987,1096
24997,1096
25145,1096
25412,1096
227910,1096
13700,1097
13843,1098
81894,1098
95446,1098
154527,1098
162130,1098
249766,1098
78766,1099
163321,1099
16826,1100
15760,1102
16135,1102
58039,1102
68135,1102
75610,1102
138681,1102
159858,1102
173577,1102
202957,1102
208344,1102
234229,1102
234254,1102
234433,1102
235382,1102
235482,1102
311797,1102
312355,1102
312779,1102
315304,1102
315312,1102
315323,1102
315344,1102
315359,1102
315382,1102
315411,1102
315446,1102
315496,1102
317494,1102
322968,1102
323737,1102
13856,1103
13911,1103
13940,1103
13994,1103
14091,1103
136036,1103
136345,1103
387511,1103
387929,1103
388138,1103
16597,1104
35857,1104
35872,1104
36215,1104
36354,1104
36593,1104
133984,1104
134144,1104
134321,1104
134715,1104
265800,1104
265825,1104
265858,1104
265893,1104
273656,1104
307674,1104
307921,1104
308270,1104
308353,1104
308632,1104
14130,1105
14451,1105
15345,1105
15694,1105
16613,1105
149912,1105
150157,1105
150464,1105
150917,1105
151150,1105
14439,1106
186308,1106
186903,1106
187182,1106
188009,1106
188263,1106
188445,1106
195144,1106
195185,1106
195274,1106
202879,1106
202905,1106
203046,1106
203186,1106
204082,1106
14324,1107
15252,1107
15751,1107
16042,1107
16676,1107
31161,1107
42248,1107
42473,1107
42620,1107
42950,1107
42958,1107
101264,1107
101387,1107
121644,1107
121902,1107
122303,1107
123003,1107
123365,1107
123442,1107
194247,1107
194621,1107
194857,1107
194996,1107
195370,1107
195515,1107
271107,1107
271155,1107
271346,1107
271617,1107
325384,1107
325947,1107
326230,1107
340974,1107
341506,1107
341735,1107
341743,1107
341905,1107
341961,1107
342128,1107
342550,1107
342952,1107
343128,1107
356773,1107
357198,1107
357855,1107
357893,1107
357922,1107
357931,1107
358637,1107
359184,1107
14765,1108
15130,1108
16650,1108
16515,1109
65178,1109
65259,1109
65298,1109
65371,1109
65454,1109
65635,1109
65776,1109
65805,1109
65836,1109
66058,1109
85803,1109
87236,1109
122404,1109
123476,1109
131508,1109
181722,1109
244069,1109
250842,1109
287522,1109
378384,1109
68585,1110
68606,1110
68681,1110
68715,1110
13890,1111
14497,1111
13903,1112
14688,1112
14980,1112
16582,1112
16678,1112
17001,1112
17098,1112
18932,1112
14402,1114
14722,1114
15745,1114
18337,1114
18644,1114
66924,1114
104152,1114
104379,1114
122564,1114
123689,1114
123877,1114
134842,1114
246401,1114
246426,1114
246727,1114
274242,1114
274461,1114
274816,1114
274989,1114
277782,1114
368844,1114
368991,1114
369116,1114
369316,1114
369494,1114
369703,1114
385706,1114
16619,1116
15204,1117
15882,1117
15895,1117
16055,1117
16059,1117
16069,1117
17066,1117
17582,1117
17587,1117
18069,1117
26791,1117
111925,1117
111934,1117
111976,1117
112053,1117
112091,1117
112205,1117
112222,1117
112225,1117
112434,1117
112849,1117
113230,1117
113625,1117
312795,1117
312911,1117
312928,1117
312936,1117
312971,1117
313026,1117
313045,1117
14751,1118
74471,1118
74513,1118
74626,1118
123097,1118
123590,1118
123810,1118
124134,1118
137111,1118
137243,1118
160500,1118
160659,1118
160969,1118
225685,1118
225756,1118
225785,1118
225810,1118
225862,1118
226006,1118
261359,1118
261556,1118
261931,1118
262137,1118
262573,1118
354768,1118
355153,1118
15004,1119
14609,1120
15017,1120
15941,1120
16368,1120
17012,1120
63501,1121
78254,1121
120621,1121
120640,1121
121319,1121
121361,1121
121390,1121
121441,1121
15765,1122
16085,1122
18832,1122
29769,1122
30341,1122
30617,1122
31526,1122
37575,1122
37591,1122
232727,1122
233532,1122
234209,1122
234219,1122
234971,1122
234975,1122
14757,1123
14668,1124
15002,1124
15860,1124
15908,1124
147993,1124
148158,1124
148406,1124
148484,1124
148909,1124
148921,1124
149013,1124
149026,1124
149041,1124
184515,1124
184794,1124
184930,1124
185238,1124
185421,1124
186145,1124
196302,1124
196453,1124
201305,1124
201605,1124
202404,1124
202646,1124
208870,1124
209284,1124
209335,1124
209641,1124
210449,1124
210465,1124
210835,1124
211136,1124
211312,1124
